id,image_path,selected_model,other_model,timestamp
1156,4793a.jpg,allenai/Molmo-72B-0924,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:28:30.529558
1157,5301p.jpg,claude-3-5-sonnet-20241022,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:28:45.119145
1158,5207j.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,llama-v3p2-90b-vision-instruct,2024-11-08 21:28:54.948524
1159,17l.jpg,allenai/Molmo-72B-0924,claude-3-5-sonnet-20241022,2024-11-08 21:29:07.14509
1160,4793a.jpg,rhymes-ai/Aria,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:29:19.8208
1161,4783v.jpg,allenai/Molmo-72B-0924,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:29:34.22257
1162,5207j.jpg,llama-v3p2-90b-vision-instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:30:19.813467
1163,1007p.jpg,allenai/Molmo-72B-0924,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:30:31.186009
1164,4792b.jpg,Qwen/Qwen2-VL-72B-Instruct,allenai/Molmo-72B-0924,2024-11-08 21:30:42.976774
1165,284v.jpg,claude-3-5-sonnet-20241022,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:30:55.564398
1166,5521n.jpg,gpt-4o-2024-08-06,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:31:00.392231
1167,2086d.jpg,claude-3-5-sonnet-20241022,nvidia/NVLM-D-72B,2024-11-08 21:31:06.308398
1168,4786a.jpg,gpt-4o-2024-08-06,gemini-1.5-pro,2024-11-08 21:31:14.394851
1169,5207j.jpg,llama-v3p2-90b-vision-instruct,claude-3-5-sonnet-20241022,2024-11-08 21:31:21.862745
1170,2085b.jpg,gpt-4o-2024-08-06,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:31:41.876065
1171,4911d.jpg,allenai/Molmo-72B-0924,nvidia/NVLM-D-72B,2024-11-08 21:31:53.427689
1172,3189j.jpg,allenai/Molmo-72B-0924,gemini-1.5-pro,2024-11-08 21:32:15.13636
1173,4792b.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,nvidia/NVLM-D-72B,2024-11-08 21:32:23.749984
1174,4911d.jpg,nvidia/NVLM-D-72B,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:32:40.472695
1175,948d.jpg,nvidia/NVLM-D-72B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:32:56.244829
1176,2073cc.jpg,rhymes-ai/Aria,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:33:05.997447
1177,4792b.jpg,claude-3-5-sonnet-20241022,allenai/Molmo-72B-0924,2024-11-08 21:33:14.37002
1178,284v.jpg,rhymes-ai/Aria,gpt-4o-2024-08-06,2024-11-08 21:33:19.843819
1179,304h.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,llama-v3p2-90b-vision-instruct,2024-11-08 21:33:24.632404
1180,4793a.jpg,llama-v3p2-90b-vision-instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:33:29.767881
1181,948d.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,llama-v3p2-90b-vision-instruct,2024-11-08 21:33:42.999112
1182,904x.jpg,allenai/Molmo-72B-0924,rhymes-ai/Aria,2024-11-08 21:34:04.137439
1183,4782c.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:34:04.425451
1184,4912gg.jpg,OpenGVLab/InternVL2-Llama3-76B,nvidia/NVLM-D-72B,2024-11-08 21:34:10.85164
1185,4792b.jpg,gpt-4o-2024-08-06,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:34:14.286742
1186,2078i.jpg,allenai/Molmo-72B-0924,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:34:17.850565
1187,4793a.jpg,allenai/Molmo-72B-0924,claude-3-5-sonnet-20241022,2024-11-08 21:34:24.828578
1188,1007p.jpg,rhymes-ai/Aria,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:34:31.798466
1189,4786a.jpg,allenai/Molmo-72B-0924,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:34:40.568233
1190,284v.jpg,gemini-1.5-pro,rhymes-ai/Aria,2024-11-08 21:34:43.850944
1191,286t.jpg,Qwen/Qwen2-VL-72B-Instruct,gpt-4o-2024-08-06,2024-11-08 21:35:26.129361
1192,4911d.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,llama-v3p2-90b-vision-instruct,2024-11-08 21:35:36.989174
1193,2086d.jpg,gpt-4o-2024-08-06,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:35:57.810301
1194,2085b.jpg,nvidia/NVLM-D-72B,llama-v3p2-90b-vision-instruct,2024-11-08 21:36:07.099548
1195,2077q.jpg,rhymes-ai/Aria,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:36:18.490553
1196,286t.jpg,allenai/Molmo-72B-0924,nvidia/NVLM-D-72B,2024-11-08 21:36:43.888154
1197,5521n.jpg,claude-3-5-sonnet-20241022,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:36:50.41177
1198,4788oo.jpg,gemini-1.5-pro,gpt-4o-2024-08-06,2024-11-08 21:36:57.597289
1199,286t.jpg,claude-3-5-sonnet-20241022,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:37:11.885717
1200,4912gg.jpg,allenai/Molmo-72B-0924,gemini-1.5-pro,2024-11-08 21:37:33.793687
1201,4793a.jpg,gpt-4o-2024-08-06,rhymes-ai/Aria,2024-11-08 21:38:01.132459
1202,4788oo.jpg,llama-v3p2-90b-vision-instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:38:04.826144
1203,5301p.jpg,Qwen/Qwen2-VL-72B-Instruct,nvidia/NVLM-D-72B,2024-11-08 21:38:10.233985
1204,4793a.jpg,allenai/Molmo-72B-0924,claude-3-5-sonnet-20241022,2024-11-08 21:38:15.309799
1205,4912gg.jpg,OpenGVLab/InternVL2-Llama3-76B,claude-3-5-sonnet-20241022,2024-11-08 21:38:41.402276
1206,2085b.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,rhymes-ai/Aria,2024-11-08 21:38:51.495416
1207,3193c.jpg,Qwen/Qwen2-VL-72B-Instruct,llama-v3p2-90b-vision-instruct,2024-11-08 21:39:01.329804
1208,2086d.jpg,claude-3-5-sonnet-20241022,allenai/Molmo-72B-0924,2024-11-08 21:39:09.544449
1209,3189j.jpg,gemini-1.5-pro,gpt-4o-2024-08-06,2024-11-08 21:39:23.222075
1210,3192h.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,claude-3-5-sonnet-20241022,2024-11-08 21:39:47.260542
1211,17l.jpg,gpt-4o-2024-08-06,gemini-1.5-pro,2024-11-08 21:39:53.761315
1212,4786a.jpg,allenai/Molmo-72B-0924,nvidia/NVLM-D-72B,2024-11-08 21:40:12.195933
1213,3192h.jpg,rhymes-ai/Aria,claude-3-5-sonnet-20241022,2024-11-08 21:40:20.541724
1214,5521n.jpg,rhymes-ai/Aria,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:40:26.87199
1215,4912gg.jpg,nvidia/NVLM-D-72B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:40:30.010121
1216,4793a.jpg,llama-v3p2-90b-vision-instruct,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:40:37.836514
1217,2078i.jpg,gemini-1.5-pro,allenai/Molmo-72B-0924,2024-11-08 21:40:42.627097
1218,3189j.jpg,nvidia/NVLM-D-72B,gpt-4o-2024-08-06,2024-11-08 21:40:51.036696
1219,904x.jpg,gpt-4o-2024-08-06,allenai/Molmo-72B-0924,2024-11-08 21:40:55.420534
1220,2085b.jpg,claude-3-5-sonnet-20241022,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:41:03.57948
1221,4781r.jpg,OpenGVLab/InternVL2-Llama3-76B,allenai/Molmo-72B-0924,2024-11-08 21:41:07.494719
1222,2077q.jpg,gemini-1.5-pro,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:41:39.240183
1223,2086d.jpg,allenai/Molmo-72B-0924,nvidia/NVLM-D-72B,2024-11-08 22:39:14.808136
1224,17l.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 22:39:29.78871
1225,3192h.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,gemini-1.5-pro,2024-11-08 22:40:13.292178
1226,4785a.jpg,Qwen/Qwen2-VL-72B-Instruct,gpt-4o-2024-08-06,2024-11-08 22:40:19.769293
1227,4792b.jpg,claude-3-5-sonnet-20241022,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 22:40:26.478906
1228,5301p.jpg,gemini-1.5-pro,allenai/Molmo-72B-0924,2024-11-08 22:40:40.192841
1229,1007p.jpg,allenai/Molmo-72B-0924,rhymes-ai/Aria,2024-11-08 22:40:46.79496
1230,286t.jpg,allenai/Molmo-72B-0924,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 22:40:54.623698
1231,2073cc.jpg,claude-3-5-sonnet-20241022,rhymes-ai/Aria,2024-11-08 22:41:07.235942
1232,4786a.jpg,nvidia/NVLM-D-72B,claude-3-5-sonnet-20241022,2024-11-08 22:41:17.091325
1233,4792b.jpg,nvidia/NVLM-D-72B,gpt-4o-2024-08-06,2024-11-08 22:41:19.92092
1234,284v.jpg,allenai/Molmo-72B-0924,llama-v3p2-90b-vision-instruct,2024-11-08 22:42:01.081536
1235,2085b.jpg,gpt-4o-2024-08-06,claude-3-5-sonnet-20241022,2024-11-08 22:42:04.637291
1236,5207j.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,gemini-1.5-pro,2024-11-08 22:42:14.594884
1237,3193c.jpg,allenai/Molmo-72B-0924,nvidia/NVLM-D-72B,2024-11-08 22:42:18.119528
1238,4912gg.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,gemini-1.5-pro,2024-11-08 22:42:39.644694
1239,4793a.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 22:42:47.005562
1240,4786a.jpg,claude-3-5-sonnet-20241022,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 22:42:52.941392
1241,2078i.jpg,gpt-4o-2024-08-06,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 22:43:00.334715
1242,4786a.jpg,nvidia/NVLM-D-72B,claude-3-5-sonnet-20241022,2024-11-08 22:43:05.880239
1243,3189j.jpg,gemini-1.5-pro,rhymes-ai/Aria,2024-11-08 22:43:14.697547
1244,286t.jpg,Qwen/Qwen2-VL-72B-Instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 22:43:20.340892
1245,2077q.jpg,nvidia/NVLM-D-72B,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 22:43:26.582831
1246,286t.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,rhymes-ai/Aria,2024-11-08 22:43:32.315936
1247,904x.jpg,gpt-4o-2024-08-06,nvidia/NVLM-D-72B,2024-11-08 22:43:35.675665
1248,5521n.jpg,rhymes-ai/Aria,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 22:43:41.512714
1249,904x.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,allenai/Molmo-72B-0924,2024-11-08 22:43:50.582733
1250,4783v.jpg,nvidia/NVLM-D-72B,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 22:43:58.827844
1251,3189j.jpg,llama-v3p2-90b-vision-instruct,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 22:44:10.649507
1252,2086d.jpg,OpenGVLab/InternVL2-Llama3-76B,nvidia/NVLM-D-72B,2024-11-09 00:15:39.148043
1253,4786a.jpg,nvidia/NVLM-D-72B,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:15:58.019469
1254,4782c.jpg,llama-v3p2-90b-vision-instruct,allenai/Molmo-72B-0924,2024-11-09 00:16:37.184106
1255,4793a.jpg,Qwen/Qwen2-VL-72B-Instruct,rhymes-ai/Aria,2024-11-09 00:16:58.494153
1256,2086d.jpg,OpenGVLab/InternVL2-Llama3-76B,rhymes-ai/Aria,2024-11-09 00:17:11.242075
1257,2078i.jpg,rhymes-ai/Aria,gemini-1.5-pro,2024-11-09 00:17:32.405085
1258,3191i.jpg,llama-v3p2-90b-vision-instruct,gemini-1.5-pro,2024-11-09 00:18:47.987093
1259,3191i.jpg,gpt-4o-2024-08-06,OpenGVLab/InternVL2-Llama3-76B,2024-11-09 00:18:50.350398
1260,4911d.jpg,allenai/Molmo-72B-0924,gemini-1.5-pro,2024-11-09 00:19:17.524571
1261,4788oo.jpg,gemini-1.5-pro,OpenGVLab/InternVL2-Llama3-76B,2024-11-09 00:19:53.094802
1262,4912gg.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,llama-v3p2-90b-vision-instruct,2024-11-09 00:20:14.879497
1263,1007p.jpg,gemini-1.5-pro,nvidia/NVLM-D-72B,2024-11-09 00:20:47.571761
1264,3192h.jpg,Qwen/Qwen2-VL-72B-Instruct,rhymes-ai/Aria,2024-11-09 00:21:07.526489
1265,904x.jpg,gemini-1.5-pro,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:21:54.116478
1266,4793a.jpg,gemini-1.5-pro,nvidia/NVLM-D-72B,2024-11-09 00:22:15.082914
1267,5301p.jpg,claude-3-5-sonnet-20241022,nvidia/NVLM-D-72B,2024-11-09 00:22:46.550698
1268,3191i.jpg,gpt-4o-2024-08-06,allenai/Molmo-72B-0924,2024-11-09 00:22:58.950519
1269,286t.jpg,OpenGVLab/InternVL2-Llama3-76B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-09 00:23:26.572248
1270,4792b.jpg,nvidia/NVLM-D-72B,gpt-4o-2024-08-06,2024-11-09 00:24:07.947366
1271,3189j.jpg,claude-3-5-sonnet-20241022,allenai/Molmo-72B-0924,2024-11-09 00:24:41.459328
1272,304h.jpg,Qwen/Qwen2-VL-72B-Instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-09 00:25:34.001625
1273,2086d.jpg,Qwen/Qwen2-VL-72B-Instruct,nvidia/NVLM-D-72B,2024-11-09 00:25:58.10208
1274,284v.jpg,Qwen/Qwen2-VL-72B-Instruct,allenai/Molmo-72B-0924,2024-11-09 00:26:23.445571
1275,287g.jpg,Qwen/Qwen2-VL-72B-Instruct,gemini-1.5-pro,2024-11-09 00:27:02.126629
1276,3189j.jpg,gemini-1.5-pro,allenai/Molmo-72B-0924,2024-11-09 00:27:26.766898
1277,287g.jpg,OpenGVLab/InternVL2-Llama3-76B,gpt-4o-2024-08-06,2024-11-09 00:27:55.446842
1278,4793a.jpg,llama-v3p2-90b-vision-instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-09 00:28:11.39772
1279,2078i.jpg,claude-3-5-sonnet-20241022,rhymes-ai/Aria,2024-11-09 00:28:29.8384
1280,4786a.jpg,nvidia/NVLM-D-72B,gemini-1.5-pro,2024-11-09 00:28:47.13253
1281,4782c.jpg,nvidia/NVLM-D-72B,allenai/Molmo-72B-0924,2024-11-09 00:28:48.863943
1282,2085b.jpg,gemini-1.5-pro,allenai/Molmo-72B-0924,2024-11-09 00:29:08.598536
1283,904x.jpg,gpt-4o-2024-08-06,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:29:09.925255
1284,1007p.jpg,gemini-1.5-pro,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-09 00:29:36.890249
1285,17l.jpg,allenai/Molmo-72B-0924,claude-3-5-sonnet-20241022,2024-11-09 00:29:37.402644
1286,4785a.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:30:13.473981
1287,1007p.jpg,gemini-1.5-pro,allenai/Molmo-72B-0924,2024-11-09 00:30:18.715197
1288,4912gg.jpg,OpenGVLab/InternVL2-Llama3-76B,rhymes-ai/Aria,2024-11-09 00:30:24.066868
1289,4781r.jpg,rhymes-ai/Aria,nvidia/NVLM-D-72B,2024-11-09 00:30:30.688154
1290,3192h.jpg,claude-3-5-sonnet-20241022,allenai/Molmo-72B-0924,2024-11-09 00:30:59.64519
1291,4793a.jpg,allenai/Molmo-72B-0924,claude-3-5-sonnet-20241022,2024-11-09 00:31:11.633183
1292,4788oo.jpg,allenai/Molmo-72B-0924,gpt-4o-2024-08-06,2024-11-09 00:31:39.108861
1293,17l.jpg,llama-v3p2-90b-vision-instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-09 00:31:43.856358
1294,5301p.jpg,gpt-4o-2024-08-06,claude-3-5-sonnet-20241022,2024-11-09 00:31:45.344432
1295,4793a.jpg,OpenGVLab/InternVL2-Llama3-76B,nvidia/NVLM-D-72B,2024-11-09 00:31:54.465861
1296,2078i.jpg,Qwen/Qwen2-VL-72B-Instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-09 00:32:06.762249
1297,3192h.jpg,Qwen/Qwen2-VL-72B-Instruct,nvidia/NVLM-D-72B,2024-11-09 00:32:08.472362
1298,4793a.jpg,rhymes-ai/Aria,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:32:33.944809
1299,1007p.jpg,gemini-1.5-pro,OpenGVLab/InternVL2-Llama3-76B,2024-11-09 00:32:35.792594
1300,2078i.jpg,OpenGVLab/InternVL2-Llama3-76B,gemini-1.5-pro,2024-11-09 00:32:58.934985
1301,948d.jpg,nvidia/NVLM-D-72B,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:33:15.999771
1302,4783v.jpg,Qwen/Qwen2-VL-72B-Instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-09 00:33:37.142914
1303,2078i.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,gemini-1.5-pro,2024-11-09 00:33:42.78697
1304,287g.jpg,OpenGVLab/InternVL2-Llama3-76B,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:33:56.978123
1305,286t.jpg,allenai/Molmo-72B-0924,gemini-1.5-pro,2024-11-09 00:34:09.548089
1306,17l.jpg,gpt-4o-2024-08-06,allenai/Molmo-72B-0924,2024-11-09 00:34:30.862919
1307,4783v.jpg,Qwen/Qwen2-VL-72B-Instruct,gpt-4o-2024-08-06,2024-11-09 00:35:04.197433
1308,3192h.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:35:05.206474
1309,5301p.jpg,llama-v3p2-90b-vision-instruct,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:35:33.07384
1310,304h.jpg,gemini-1.5-pro,gpt-4o-2024-08-06,2024-11-09 00:35:45.040257
1311,3189j.jpg,llama-v3p2-90b-vision-instruct,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:36:03.162801
1312,5301p.jpg,llama-v3p2-90b-vision-instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-09 00:36:14.841176
1313,4911d.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,llama-v3p2-90b-vision-instruct,2024-11-09 00:36:25.525794
1314,2073cc.jpg,claude-3-5-sonnet-20241022,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-09 00:36:27.336034
1315,286t.jpg,nvidia/NVLM-D-72B,OpenGVLab/InternVL2-Llama3-76B,2024-11-09 00:36:57.754216
1316,3192h.jpg,OpenGVLab/InternVL2-Llama3-76B,nvidia/NVLM-D-72B,2024-11-09 00:37:37.615155
1317,304h.jpg,Qwen/Qwen2-VL-72B-Instruct,gemini-1.5-pro,2024-11-09 00:37:50.773671
1318,4783v.jpg,Qwen/Qwen2-VL-72B-Instruct,llama-v3p2-90b-vision-instruct,2024-11-09 00:38:12.441221
1319,948d.jpg,rhymes-ai/Aria,gpt-4o-2024-08-06,2024-11-09 00:38:31.005956
1320,284v.jpg,nvidia/NVLM-D-72B,llama-v3p2-90b-vision-instruct,2024-11-09 00:38:45.98777
1321,5301p.jpg,claude-3-5-sonnet-20241022,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:38:53.052789
1322,2086d.jpg,nvidia/NVLM-D-72B,gemini-1.5-pro,2024-11-09 00:39:11.586857
1323,286t.jpg,gemini-1.5-pro,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 00:39:30.150725
1324,4788oo.jpg,claude-3-5-sonnet-20241022,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-09 00:39:35.058279
1325,2078i.jpg,claude-3-5-sonnet-20241022,gemini-1.5-pro,2024-11-09 00:39:52.662318
1326,4793a.jpg,gemini-1.5-pro,gpt-4o-2024-08-06,2024-11-09 00:40:02.484557
1327,5207j.jpg,gemini-1.5-pro,gpt-4o-2024-08-06,2024-11-09 00:40:07.157316
1328,4786a.jpg,claude-3-5-sonnet-20241022,rhymes-ai/Aria,2024-11-09 00:40:18.834272
1329,4782c.jpg,llama-v3p2-90b-vision-instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-09 00:40:26.730238
1330,4788oo.jpg,rhymes-ai/Aria,llama-v3p2-90b-vision-instruct,2024-11-09 00:41:05.661255
1331,4792b.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-09 00:41:07.218585
1332,2078i.jpg,rhymes-ai/Aria,allenai/Molmo-72B-0924,2024-11-09 00:41:17.463905
1333,4788oo.jpg,claude-3-5-sonnet-20241022,rhymes-ai/Aria,2024-11-09 00:41:25.938843
1334,286t.jpg,claude-3-5-sonnet-20241022,llama-v3p2-90b-vision-instruct,2024-11-09 00:41:39.597378
1335,2078i.jpg,nvidia/NVLM-D-72B,gpt-4o-2024-08-06,2024-11-09 00:42:00.295982
1336,3191i.jpg,gemini-1.5-pro,allenai/Molmo-72B-0924,2024-11-09 00:42:16.758036
1337,4781r.jpg,Qwen/Qwen2-VL-72B-Instruct,llama-v3p2-90b-vision-instruct,2024-11-09 00:42:30.930875
1338,4911d.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,llama-v3p2-90b-vision-instruct,2024-11-09 00:42:50.77887
1339,4911d.jpg,Qwen/Qwen2-VL-72B-Instruct,allenai/Molmo-72B-0924,2024-11-09 00:43:04.797028
1340,5301p.jpg,Qwen/Qwen2-VL-72B-Instruct,nvidia/NVLM-D-72B,2024-11-09 00:43:13.834496
1341,2085b.jpg,gemini-1.5-pro,llama-v3p2-90b-vision-instruct,2024-11-09 00:43:22.98805
1342,948d.jpg,allenai/Molmo-72B-0924,rhymes-ai/Aria,2024-11-09 00:44:03.517367
1343,287g.jpg,OpenGVLab/InternVL2-Llama3-76B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-09 00:44:21.468227
1344,4781r.jpg,gpt-4o-2024-08-06,gemini-1.5-pro,2024-11-09 00:44:45.080798
1345,4911d.jpg,rhymes-ai/Aria,nvidia/NVLM-D-72B,2024-11-09 01:09:45.431379
1346,2073cc.jpg,gemini-1.5-pro,nvidia/NVLM-D-72B,2024-11-09 01:09:50.843924
1347,2086d.jpg,allenai/Molmo-72B-0924,rhymes-ai/Aria,2024-11-09 01:09:57.130924
1348,4785a.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-09 01:10:01.040476
1349,17l.jpg,gemini-1.5-pro,allenai/Molmo-72B-0924,2024-11-09 01:22:58.653945
1350,2073cc.jpg,llama-v3p2-90b-vision-instruct,Qwen/Qwen2-VL-72B-Instruct,2024-11-09 01:25:13.242803
